kdrama_name,tags
The Iron Empress, calm male lead
The Iron Empress, joseon dynasty
The Iron Empress, time travel
The Iron Empress, sassy female lead
The Iron Empress, smart male lead
The Iron Empress, gender swap
The Iron Empress, body swap
The Iron Empress, eccentric female lead
The Iron Empress, power struggle 
Black,ghostseeing female lead
Black, strong male lead
Black, badass male lead
Black, ghost
Black, murder
Black, double identity
Black, child abuse
Black, flashback to past
Black, tough male lead
Black, interspecies romance 
Love Alarm,love triangle
Love Alarm, mobile app
Love Alarm, male chases female first
Love Alarm, first love
Love Alarm, trauma
Love Alarm, rich male lead
Love Alarm, adapted from a webtoon
Love Alarm, tragic past
Love Alarm, heartbreak
Love Alarm, bromance 
My Country: The New Age,friendship
My Country: The New Age, multiple mains
My Country: The New Age, bromance
My Country: The New Age, joseon dynasty
My Country: The New Age, strong male lead
My Country: The New Age, power struggle
My Country: The New Age, war
My Country: The New Age, smart female lead
My Country: The New Age, first love
My Country: The New Age, evil parental figure 
I'm Not a Robot,haphephobia
I'm Not a Robot, hidden identity
I'm Not a Robot, rich male lead
I'm Not a Robot, robot
I'm Not a Robot, eccentric male lead
I'm Not a Robot, double identity
I'm Not a Robot, sismance
I'm Not a Robot, hardworking female lead
I'm Not a Robot, healing
I'm Not a Robot, forgiveness 
Hell Is Other People,adapted from a webtoon
Hell Is Other People, murder
Hell Is Other People, ptsd
Hell Is Other People, gaslighting
Hell Is Other People, mental torment
Hell Is Other People, mental illness
Hell Is Other People, hostel
Hell Is Other People, trauma
Hell Is Other People, torture
Hell Is Other People, animal abuse 
Youth of May,s
Youth of May, rich manpoor woman
Youth of May, gwangju uprising
Youth of May, strong female lead
Youth of May, smart female lead
Youth of May, forbidden love
Youth of May, star crossed lovers
Youth of May, tearjerker
Youth of May, nice male lead
Youth of May, rich male lead 
One Ordinary Day,murder
One Ordinary Day, investigation
One Ordinary Day, brief nudity
One Ordinary Day, sexual content
One Ordinary Day, death
One Ordinary Day, student
One Ordinary Day, prison
One Ordinary Day, lawyer male lead
One Ordinary Day, prisoner
One Ordinary Day, drug usage 
Bad and Crazy,injustice
Bad and Crazy, corruption
Bad and Crazy, investigation
Bad and Crazy, eccentric male lead
Bad and Crazy, slight comedy
Bad and Crazy, strong male lead
Bad and Crazy, antihero
Bad and Crazy, strong female lead
Bad and Crazy, slight romance
Bad and Crazy, bromance 
The Good Detective,wrongfully accused
The Good Detective, corruption
The Good Detective, investigation
The Good Detective, smart male lead
The Good Detective, bromance
The Good Detective, corrupt legal system
The Good Detective, murder
The Good Detective, crime
The Good Detective, detective male lead
The Good Detective, suspense 
The Fiery Priest,badass male lead
The Fiery Priest, eccentric male lead
The Fiery Priest, sassy female lead
The Fiery Priest, bromance
The Fiery Priest, aggressive male lead
The Fiery Priest, ptsd
The Fiery Priest, sismance
The Fiery Priest, corruption
The Fiery Priest, investigation
The Fiery Priest, tragic past 
Clean with Passion for Now,bossemployee relationship
Clean with Passion for Now, phobia
Clean with Passion for Now, eccentric male lead
Clean with Passion for Now, healing
Clean with Passion for Now, mysophobia
Clean with Passion for Now, obsessivecompulsive disorder
Clean with Passion for Now, adapted from a webtoon
Clean with Passion for Now, height difference
Clean with Passion for Now, rich manpoor woman
Clean with Passion for Now, older manyounger woman 
Dr. Brain,detective fiction
Dr. Brain, doctor supporting character
Dr. Brain, missing child
Dr. Brain, genius male lead
Dr. Brain, unhappy marriage
Dr. Brain, gun violence
Dr. Brain, animal death
Dr. Brain, scientist
Dr. Brain, brain surgery
Dr. Brain, miniseries 
Voice,strong female lead
Voice, murder
Voice, aggressive male lead
Voice, special power
Voice, mad dog
Voice, death
Voice, investigation
Voice, suspense
Voice, policewoman
Voice, character development 
Alhambeura Goongjeonui Chooeok,augmented reality
Alhambeura Goongjeonui Chooeok, suspense
Alhambeura Goongjeonui Chooeok, game
Alhambeura Goongjeonui Chooeok, filmed abroad
Alhambeura Goongjeonui Chooeok, murder
Alhambeura Goongjeonui Chooeok, hardworking female lead
Alhambeura Goongjeonui Chooeok, virtual reality
Alhambeura Goongjeonui Chooeok, poor female lead
Alhambeura Goongjeonui Chooeok, death game
Alhambeura Goongjeonui Chooeok, evil father 
"Poong, the Joseon Psychiatrist",village setting
"Poong, the Joseon Psychiatrist", widow female lead
"Poong, the Joseon Psychiatrist", doctor female lead
"Poong, the Joseon Psychiatrist", doctor male lead
"Poong, the Joseon Psychiatrist", historical fiction
"Poong, the Joseon Psychiatrist", attempted suicide
"Poong, the Joseon Psychiatrist", mental illness
"Poong, the Joseon Psychiatrist", trauma
"Poong, the Joseon Psychiatrist", psychiatry
"Poong, the Joseon Psychiatrist", adapted from a novel 
Stove League,hardworking female lead
Stove League, baseball
Stove League, hardworking male lead
Stove League, teamwork
Stove League, successful male lead
Stove League, tough male lead
Stove League, corruption
Stove League, calm male lead
Stove League, competition
Stove League, smart male lead 
Rookie Historian Goo Hae-Ryung,joseon dynasty
Rookie Historian Goo Hae-Ryung, sismance
Rookie Historian Goo Hae-Ryung, strong female lead
Rookie Historian Goo Hae-Ryung, nice male lead
Rookie Historian Goo Hae-Ryung, hardworking female lead
Rookie Historian Goo Hae-Ryung, calm female lead
Rookie Historian Goo Hae-Ryung, power struggle
Rookie Historian Goo Hae-Ryung, conspiracy
Rookie Historian Goo Hae-Ryung, social problems
Rookie Historian Goo Hae-Ryung, hidden past 
My Secret Romance,onenight stand
My Secret Romance, steamy kiss
My Secret Romance, nutritionist
My Secret Romance, rich manpoor woman
My Secret Romance, bossemployee relationship
My Secret Romance, fast paced romance
My Secret Romance, rich male lead
My Secret Romance, cooking
My Secret Romance, love triangle
My Secret Romance, motherdaughter relationship 
Lovers of the Red Sky,fated love
Lovers of the Red Sky, adapted from a novel
Lovers of the Red Sky, demon
Lovers of the Red Sky, painting
Lovers of the Red Sky, soulmates
Lovers of the Red Sky, double identity
Lovers of the Red Sky, blind male lead
Lovers of the Red Sky, protective male lead
Lovers of the Red Sky, greed
Lovers of the Red Sky, hidden identity 
Insider,prison setting
Insider, gambler male lead
Insider, businesswoman female lead
Insider, prosecutor male lead
Insider, raised by grandmother
Insider, ciminal organization
Insider, hardworking male lead
Insider, smart female lead
Insider, orphan male lead
Insider, smart male lead 
18 Again,second chance
18 Again, first love
18 Again, fatherson relationship
18 Again, divorce
18 Again, fatherdaughter relationship
18 Again, hardworking female lead
18 Again, motherdaughter relationship
18 Again, school
18 Again, becoming young
18 Again, school bullying 
Touch Your Heart,famous leadcommon lead
Touch Your Heart, law firm
Touch Your Heart, hardworking male lead
Touch Your Heart, hardworking female lead
Touch Your Heart, nice male lead
Touch Your Heart, calm male lead
Touch Your Heart, opposites attract
Touch Your Heart, smart male lead
Touch Your Heart, smart female lead
Touch Your Heart, naive female lead 
Lawless Lawyer,smart female lead
Lawless Lawyer, strong female lead
Lawless Lawyer, revenge
Lawless Lawyer, mixed martial arts
Lawless Lawyer, male chases female first
Lawless Lawyer, tragic past
Lawless Lawyer, corruption
Lawless Lawyer, badass female lead
Lawless Lawyer, teamwork
Lawless Lawyer, calm female lead 
Police University,investigation
Police University, teamwork
Police University, police academy
Police University, university
Police University, student
Police University, youth
Police University, honest female lead
Police University, orphan male lead
Police University, fatherson relationship
Police University, friendship 
Melting Me Softly,eccentric female lead
Melting Me Softly, steamy kiss
Melting Me Softly, strong female lead
Melting Me Softly, illness
Melting Me Softly, successful male lead
Melting Me Softly, calm male lead
Melting Me Softly, bossemployee relationship
Melting Me Softly, smart male lead
Melting Me Softly, misunderstanding
Melting Me Softly, hardworking female lead 
Love All Play,badminton
Love All Play, athlete male lead
Love All Play, childhood acquaintance
Love All Play, teamwork
Love All Play, friends to lovers
Love All Play, competition
Love All Play, height difference
Love All Play, athlete female lead
Love All Play, youth
Love All Play, friendship 
Uncontrollably Fond,tearjerker
Uncontrollably Fond, terminal illness
Uncontrollably Fond, star crossed lovers
Uncontrollably Fond, poor female lead
Uncontrollably Fond, male chases female first
Uncontrollably Fond, second chance
Uncontrollably Fond, preproduced
Uncontrollably Fond, obsession
Uncontrollably Fond, rich male lead
Uncontrollably Fond, snowy setting 
One Spring Night,nice male lead
One Spring Night, family pressure
One Spring Night, strong female lead
One Spring Night, adult romance
One Spring Night, fatherson relationship
One Spring Night, strict father
One Spring Night, sismance
One Spring Night, male chases female first
One Spring Night, motherson relationship
One Spring Night, motherdaughter relationship 
100 Days My Prince,amnesia
100 Days My Prince, hidden identity
100 Days My Prince, marriage of convenience
100 Days My Prince, joseon dynasty
100 Days My Prince, fake marriage
100 Days My Prince, eccentric male lead
100 Days My Prince, hardworking female lead
100 Days My Prince, double identity
100 Days My Prince, strong female lead
100 Days My Prince, riches to rags 
Kiss Sixth Sense,supernatural power
Kiss Sixth Sense, exboyfriend comes back
Kiss Sixth Sense, future seeing female lead
Kiss Sixth Sense, bossemployee relationship
Kiss Sixth Sense, office worker female lead
Kiss Sixth Sense, male chases female first
Kiss Sixth Sense, love triangle
Kiss Sixth Sense, workplace setting
Kiss Sixth Sense, office setting
Kiss Sixth Sense, team leader male lead 
Again My Life,time travel
Again My Life, fight for justice
Again My Life, death
Again My Life, prosecutor male lead
Again My Life, corruption
Again My Life, investigation
Again My Life, second chance
Again My Life, bullied male lead
Again My Life, competitive male lead
Again My Life, grim reaper supporting character 
Dream High,high school
Dream High, singer female lead
Dream High, singer male lead
Dream High, bickering couple
Dream High, love square
Dream High, youth
Dream High, school
Dream High, friendship 
The Bride of Habaek,interspecies romance
The Bride of Habaek, special power
The Bride of Habaek, steamy kiss
The Bride of Habaek, supernatural power
The Bride of Habaek, poor female lead
The Bride of Habaek, eccentric male lead
The Bride of Habaek, tragic past
The Bride of Habaek, arrogant male lead
The Bride of Habaek, healing
The Bride of Habaek, elemental power 
Jingkeuseuui Yeonin,cohabitation
Jingkeuseuui Yeonin, supernatural
Jingkeuseuui Yeonin, deity female lead
Jingkeuseuui Yeonin, clairvoyance
Jingkeuseuui Yeonin, unlucky male lead
Jingkeuseuui Yeonin, fated love
Jingkeuseuui Yeonin, childish female lead
Jingkeuseuui Yeonin, older manyounger woman
Jingkeuseuui Yeonin, hidden identity
Jingkeuseuui Yeonin, special power 
She Was Pretty,misunderstanding
She Was Pretty, makeover
She Was Pretty, hardworking female lead
She Was Pretty, character development
She Was Pretty, lying
She Was Pretty, nice female lead
She Was Pretty, mean male lead
She Was Pretty, sassy female lead
She Was Pretty, unrequited love
She Was Pretty, first love 
Law School,smart male lead
Law School, school
Law School, student
Law School, university
Law School, death
Law School, hardworking female lead
Law School, rich male lead
Law School, nice male lead
Law School, slow burn romance
Law School, poor female lead 
"Kill Me, Heal Me",dissociative identity disorder
"Kill Me, Heal Me", trauma
"Kill Me, Heal Me", bossemployee relationship
"Kill Me, Heal Me", rich male lead
"Kill Me, Heal Me", ptsd
"Kill Me, Heal Me", psychiatry
"Kill Me, Heal Me", nice male lead
"Kill Me, Heal Me", mean male lead
"Kill Me, Heal Me", rich manpoor woman
"Kill Me, Heal Me", psychiatrist female lead 
Aelliseu,time travel
Aelliseu, motherson relationship
Aelliseu, double identity
Aelliseu, alexithymia
Aelliseu, older womanyounger man
Aelliseu, murder
Aelliseu, police department setting
Aelliseu, death of a mother
Aelliseu, death of a father
Aelliseu, detective male lead 
When the Weather is Fine,nice male lead
When the Weather is Fine, healing
When the Weather is Fine, slow burn romance
When the Weather is Fine, secret crush
When the Weather is Fine, adapted from a novel
When the Weather is Fine, steamy kiss
When the Weather is Fine, return to hometown
When the Weather is Fine, calm male lead
When the Weather is Fine, bromance
When the Weather is Fine, flashback to past 
City Hunter,strong male lead
